ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,MATS_RollSP,MATS_PitchSP,MATS_YawSP,MATS_ThrustSP,FATS_RollSP,FATS_PitchSP,FATS_YawSP,FATS_ThrustSP,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,IMU1_AccX,IMU1_AccY,IMU1_AccZ,IMU1_GyroX,IMU1_GyroY,IMU1_GyroZ,IMU1_MagX,IMU1_MagY,IMU1_MagZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU2_GyroX,IMU2_GyroY,IMU2_GyroZ,IMU2_MagX,IMU2_MagY,IMU2_MagZ,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_LFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV,LPSP_X,LPSP_Y,LPSP_Z,LPSP_Yaw,GPS_GPSTime,GPS_Fix,GPS_EPH,GPS_EPV,GPS_Lat,GPS_Lon,GPS_Alt,GPS_VelN,GPS_VelE,GPS_VelD,GPS_Cog,GPS_nSat,GPS_SNR,GPS_N,GPS_J,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,MATC_Roll,MATC_Pitch,MATC_Yaw,MATC_Thrust,FATC_Roll,FATC_Pitch,FATC_Yaw,FATC_Thrust,STAT_MainState,STAT_ArmState,STAT_FailsafeState,STAT_BatRem,STAT_BatWarn,STAT_Landed,RC_Ch0,RC_Ch1,RC_Ch2,RC_Ch3,RC_Ch4,RC_Ch5,RC_Ch6,RC_Ch7,RC_Count,RC_SignalLost,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,OUT1_Out0,OUT1_Out1,OUT1_Out2,OUT1_Out3,OUT1_Out4,OUT1_Out5,OUT1_Out6,OUT1_Out7,AIRS_IndSpeed,AIRS_TrueSpeed,AIRS_AirTemp,ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP,MARS_RollRateSP,MARS_PitchRateSP,MARS_YawRateSP,FARS_RollRateSP,FARS_PitchRateSP,FARS_YawRateSP,FLOW_RawX,FLOW_RawY,FLOW_CompX,FLOW_CompY,FLOW_Dist,FLOW_Q,FLOW_SensID,GPOS_Lat,GPOS_Lon,GPOS_Alt,GPOS_VelN,GPOS_VelE,GPOS_VelD,GPOS_EPH,GPOS_EPV,GPOS_TALT,GPSP_NavState,GPSP_Lat,GPSP_Lon,GPSP_Alt,GPSP_Yaw,GPSP_Type,GPSP_LoitR,GPSP_LoitDir,GPSP_PitMin,ESC_count,ESC_nESC,ESC_Conn,ESC_N,ESC_Ver,ESC_Adr,ESC_Volt,ESC_Amp,ESC_RPM,ESC_Temp,ESC_SetP,ESC_SetPRAW,GVSP_VX,GVSP_VY,GVSP_VZ,BATT_V,BATT_VFilt,BATT_C,BATT_Discharged,DIST_Bottom,DIST_BottomRate,DIST_Flags,TEL0_RSSI,TEL0_RemRSSI,TEL0_Noise,TEL0_RemNoise,TEL0_RXErr,TEL0_Fixed,TEL0_TXBuf,TEL0_HbTime,TEL1_RSSI,TEL1_RemRSSI,TEL1_Noise,TEL1_RemNoise,TEL1_RXErr,TEL1_Fixed,TEL1_TXBuf,TEL1_HbTime,TEL2_RSSI,TEL2_RemRSSI,TEL2_Noise,TEL2_RemNoise,TEL2_RXErr,TEL2_Fixed,TEL2_TXBuf,TEL2_HbTime,TEL3_RSSI,TEL3_RemRSSI,TEL3_Noise,TEL3_RemNoise,TEL3_RXErr,TEL3_Fixed,TEL3_TXBuf,TEL3_HbTime,EST0_s0,EST0_s1,EST0_s2,EST0_s3,EST0_s4,EST0_s5,EST0_s6,EST0_s7,EST0_s8,EST0_s9,EST0_s10,EST0_s11,EST0_nStat,EST0_fNaN,EST0_fHealth,EST0_fTOut,EST1_s12,EST1_s13,EST1_s14,EST1_s15,EST1_s16,EST1_s17,EST1_s18,EST1_s19,EST1_s20,EST1_s21,EST1_s22,EST1_s23,EST1_s24,EST1_s25,EST1_s26,EST1_s27,PWR_Periph5V,PWR_Servo5V,PWR_RSSI,PWR_UsbOk,PWR_BrickOk,PWR_ServoOk,PWR_PeriphOC,PWR_HipwrOC,VICN_X,VICN_Y,VICN_Z,VICN_Roll,VICN_Pitch,VICN_Yaw,VISN_X,VISN_Y,VISN_Z,VISN_VX,VISN_VY,VISN_VZ,VISN_QuatX,VISN_QuatY,VISN_QuatZ,VISN_QuatW,GS0A_s0,GS0A_s1,GS0A_s2,GS0A_s3,GS0A_s4,GS0A_s5,GS0A_s6,GS0A_s7,GS0A_s8,GS0A_s9,GS0A_s10,GS0A_s11,GS0A_s12,GS0A_s13,GS0A_s14,GS0A_s15,GS0B_s0,GS0B_s1,GS0B_s2,GS0B_s3,GS0B_s4,GS0B_s5,GS0B_s6,GS0B_s7,GS0B_s8,GS0B_s9,GS0B_s10,GS0B_s11,GS0B_s12,GS0B_s13,GS0B_s14,GS0B_s15,GS1A_s0,GS1A_s1,GS1A_s2,GS1A_s3,GS1A_s4,GS1A_s5,GS1A_s6,GS1A_s7,GS1A_s8,GS1A_s9,GS1A_s10,GS1A_s11,GS1A_s12,GS1A_s13,GS1A_s14,GS1A_s15,GS1B_s0,GS1B_s1,GS1B_s2,GS1B_s3,GS1B_s4,GS1B_s5,GS1B_s6,GS1B_s7,GS1B_s8,GS1B_s9,GS1B_s10,GS1B_s11,GS1B_s12,GS1B_s13,GS1B_s14,GS1B_s15,TECS_ASP,TECS_AF,TECS_FSP,TECS_F,TECS_AsSP,TECS_AsF,TECS_AsDSP,TECS_AsD,TECS_EE,TECS_ERE,TECS_EDE,TECS_EDRE,TECS_PtchI,TECS_ThrI,TECS_M,WIND_X,WIND_Y,WIND_CovX,WIND_CovY,ENCD_cnt0,ENCD_vel0,ENCD_cnt1,ENCD_vel1,EKFG_lat,EKFG_lon,EKFG_posTestRatio,EKFG_posFailTime,MISS_seq_curt,HOME_lat,HOME_lon,HOME_alt,MAN_pitch,MAN_roll,MAN_yaw,MAN_thrust,THRS_x,THRS_y,THRS_z,VBAT_v0,VBAT_v1,VBAT_v2,VBAT_v3,VBAT_v4,VBAT_v5,VTOL_Mode,VTOL_Weight,VTOL_Tilt,TIME_StartTime
0.141306803,-0.124148458,-1.283689499,-0.406471193,-0.032026075,-0.013035323,0,0,0,,,,,0.045423318,-0.177218065,-1.300818205,0.850000024,,,,,-1.526341915,-0.425552428,-10.86613846,-0.40716064,0.051280674,-0.015379703,0.185595155,0.363892317,0.26313293,,,,,,,,,,,,,,,,,,,1019.419983,-51.2337265,27.84000015,20.82325363,8.199333191,-1.251874328,1.502750397,-4.131528854,0,0,0.056365456,0.068733588,0.536853015,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.467000008,0.645000041,34.1032404,134.4496136,9.657000542,-0.164000005,-0.145000011,0.155000001,3.642778397,14,0,118,6,,,,,0.075382069,-0.260058403,-0.009616265,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1796,1822,1068,1176,1900,1900,1000,1000,0,0,0,0,0,0.949999988,0,0,3.658779383,3.624094963,11.1060648,,,,-0.296258092,-0.161548704,-0.023076069,,,,,,,,,,,34.1032365,134.4496127,14.1645174,0.056365456,0.068733588,0.536853015,0.464000016,0.640000045,-1,,,,,,,,,,55554,113,178,3,0,0,0,0,0,0,0,0,,,,12.39019966,13.51653767,0.322400004,5.342306614,5.335577965,0,1,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,0.81044203,-0.038703676,-0.088508852,-0.577799261,-0.393452853,-0.018082239,0.577027261,-2.784835339,22.73402214,-7.361084938,2.41E-05,-4.47E-05,23,0,95,0,-1.44E-06,-0.001517042,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.167529106,5.167529106,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.282051295,0.212820515,0.010256411,0.823076963,,,,,,,,,,1,0.999990523,0,2271143749
0.090028442,-0.123373926,-1.285362124,-0.377598912,0.032365229,-0.009434541,0,0,0,,,,,0.042290676,-0.191314951,-1.300818205,0.850000024,,,,,-1.751988292,-0.819980681,-11.61758518,-0.375385135,0.044173282,-0.000734774,0.191280499,0.370702982,0.284588963,,,,,,,,,,,,,,,,,,,1019.389954,-50.98522568,27.84999847,5.360620499,9.069497108,-1.174372077,1.521438599,-4.07697773,0,0,0.161793038,0.112748459,0.507687569,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.167820454,-0.523697436,-0.011915226,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1802,1815,1015,1226,1900,1900,1000,1000,0,0,0,0,0,0.949999988,0,0,3.848030806,3.810794353,11.0960598,,,,-0.151529253,-0.205610335,-0.020687072,,,,,,,,,,,34.1032372,134.4496129,14.10996628,0.161793038,0.112748459,0.507687569,0.463000029,0.638000011,-1,,,,,,,,,,49763,118,137,15,0,0,-2.24E-44,3.59E-43,1104,0,0,0,,,,12.39019966,13.51653767,0.322400004,5.342306614,5.335577965,0,1,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,0.81044203,-0.038703676,-0.088508852,-0.577799261,-0.393452853,-0.018082239,0.577027261,-2.784835339,22.73402214,-7.361084938,2.41E-05,-4.47E-05,23,0,95,0,-1.44E-06,-0.001517042,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.167529106,5.167529106,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.282051295,0.212820515,0.010256411,0.823076963,,,,,,,,,,1,0.999990523,0,2271274373
0.090028442,-0.123373926,-1.285362124,-0.377598912,0.032365229,-0.009434541,0,0,0,,,,,0.042290676,-0.191314951,-1.300818205,0.850000024,,,,,-1.751988292,-0.819980681,-11.61758518,-0.375385135,0.044173282,-0.000734774,0.191280499,0.370702982,0.284588963,,,,,,,,,,,,,,,,,,,1019.389954,-50.98522568,27.84999847,5.360620499,9.069497108,-1.174372077,1.521438599,-4.07697773,0,0,0.161793038,0.112748459,0.507687569,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.167820454,-0.523697436,-0.011915226,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1802,1815,1015,1226,1900,1900,1000,1000,0,0,0,0,0,0.949999988,0,0,3.848030806,3.810794353,11.0960598,,,,-0.151529253,-0.205610335,-0.020687072,,,,,,,,,,,34.1032372,134.4496129,14.10996628,0.161793038,0.112748459,0.507687569,0.463000029,0.638000011,-1,,,,,,,,,,49763,118,137,17,4096,0,0,0,1,4.20E-45,0,112,,,,12.39019966,13.51653767,0.322400004,5.342306614,5.335577965,0,1,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,146,1,177,18,52835,16480,107,1.47E+11,0.81044203,-0.038703676,-0.088508852,-0.577799261,-0.393452853,-0.018082239,0.577027261,-2.784835339,22.73402214,-7.361084938,2.41E-05,-4.47E-05,23,0,95,0,-1.44E-06,-0.001517042,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.167529106,5.167529106,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.282051295,0.212820515,0.010256411,0.823076963,,,,,,,,,,1,0.999990523,0,2271274373
0.084124751,-0.123658329,-1.285304546,-0.354145885,-0.069633253,-0.004676908,0,0,0,,,,,0.042290676,-0.191314951,-1.300818205,0.850000024,,,,,-1.721418142,-0.827004433,-11.22673225,-0.360589921,0.139848828,0.004527543,0.164748967,0.354527622,0.258662939,,,,,,,,,,,,,,,,,,,1019.389954,-50.98522568,27.84999847,-11.99704552,9.175449371,-1.163280845,1.523900986,-4.07202816,0,0,0.167606071,0.117547676,0.484168738,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.113485724,-0.033762693,-0.016865294,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1798,1819,1289,1494,1687,1687,1000,1000,0,0,0,0,0,0.949999988,0,0,3.87044239,3.83205986,11.08891392,,,,-0.13388294,-0.204745144,-0.021219593,,,,,,,,,,,34.1032373,134.4496129,14.10501671,0.167606071,0.117547676,0.484168738,0.463000029,0.638000011,-1,,,,,,,,,,2833,49,108,48,65535,65535,nan,nan,-1,nan,nan,65535,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271295665
0.07360436,-0.122850142,-1.285181165,-0.363926262,0.18286325,0.007634434,0,0,0,,,,,0.040724356,-0.195342645,-1.300818205,0.850000024,,,,,-1.885018349,-1.013023019,-11.04047012,-0.365161538,0.212829888,0.01067974,0.18654272,0.335798264,0.281012952,,,,,,,,,,,,,,,,,,,1019.429993,-51.31655884,27.84999847,11.46314049,9.211515427,-1.143507838,1.528377533,-4.062831879,0,0,0.17524451,0.122992918,0.454812795,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.163975403,-0.825630605,-0.031026168,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1798,1819,1289,1494,1687,1687,1000,1000,0,0,0,0,0,0.949999988,0,0,3.878041744,3.84024024,11.09320068,,,,-0.107266009,-0.219173193,-0.02167956,,,,,,,,,,,34.1032375,134.449613,14.09582043,0.17524451,0.122992918,0.454812795,0.463000029,0.638000011,-1,,,,,,,,,,20461,192,125,110,8192,35329,0,1.10E-19,0,2.24E-44,1.09E-19,18196,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271320375
0.0665223,-0.120349422,-1.284723759,-0.352264911,0.11043667,0.010258892,0,0,0,,,,,0.034459069,-0.197356492,-1.300818205,0.850000024,,,,,-2.021243334,-0.912432611,-10.41797352,-0.344743669,0.22025232,0.010422301,0.166644067,0.384324342,0.271178961,,,,,,,,,,,,,,,,,,,1019.409973,-51.15089417,27.84999847,-7.369630814,9.272981644,-1.130622268,1.531246185,-4.056816101,0,0,0.17574504,0.128221482,0.439111352,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.160434052,-0.292806238,-0.034326665,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1789,1827,1642,1862,1000,1000,1000,1000,0,0,0,0,0,0.949999988,0,0,3.890959024,3.853218555,11.09463024,,,,-0.105175696,-0.232512072,-0.023043949,,,,,,,,,,,34.1032376,134.449613,14.08980465,0.17574504,0.128221482,0.439111352,0.463000029,0.638000011,-1,,,,,,,,,,57076,155,131,39,0,0,0,0,65535,0,0,0,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271342126
0.0665223,-0.120349422,-1.284723759,-0.352264911,0.11043667,0.010258892,0,0,0,,,,,0.034459069,-0.197356492,-1.300818205,0.850000024,,,,,-2.021243334,-0.912432611,-10.41797352,-0.344743669,0.22025232,0.010422301,0.166644067,0.384324342,0.271178961,,,,,,,,,,,,,,,,,,,1019.409973,-51.15089417,27.84999847,-7.369630814,9.272981644,-1.130622268,1.531246185,-4.056816101,0,0,0.17574504,0.128221482,0.439111352,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.160434052,-0.292806238,-0.034326665,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1789,1827,1642,1862,1000,1000,1000,1000,0,0,0,0,0,0.949999988,0,0,3.890959024,3.853218555,11.09463024,,,,-0.105175696,-0.232512072,-0.023043949,,,,,,,,,,,34.1032376,134.449613,14.08980465,0.17574504,0.128221482,0.439111352,0.463000029,0.638000011,-1,,,,,,,,,,57076,155,131,109,0,0,0,0,0,0,0,0,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271342126
0.058544811,-0.117324844,-1.284368515,-0.324414641,0.136621147,0.009907232,0,0,0,,,,,0.034459069,-0.197356492,-1.300818205,0.850000024,,,,,-1.74716711,-0.742064178,-9.247722626,-0.330610812,0.205055505,0.021449359,0.178014725,0.346014261,0.278330952,,,,,,,,,,,,,,,,,,,1019.409973,-51.15089417,27.84999847,-6.317873001,9.254953384,-1.112533927,1.53524971,-4.052087784,0,0,0.176001936,0.135532022,0.427900881,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.159480825,-0.557987571,-0.034916472,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1787,1829,1629,1900,1006,1006,1000,1000,0,0,0,0,0,0.949999988,0,0,3.887174845,3.849971056,11.09463024,,,,-0.081465259,-0.241596445,-0.024050551,,,,,,,,,,,34.1032377,134.449613,14.08507633,0.176001936,0.135532022,0.427900881,0.463000029,0.638000011,-1,,,,,,,,,,8745,155,131,109,0,0,0,0,0,0,0,0,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271365232
0.051807806,-0.115641721,-1.283958673,-0.304213196,0.066452205,0.01441947,0,0,0,,,,,0.031326424,-0.197356492,-1.300818205,0.850000024,,,,,-1.423006654,-0.659265637,-8.773814201,-0.301980495,0.132003069,0.024678925,0.148640543,0.342608958,0.269390941,,,,,,,,,,,,,,,,,,,1019.399963,-51.06806183,27.84000015,9.044946671,9.174037933,-1.099974751,1.538583755,-4.04807663,0,0,0.173702031,0.139901176,0.442665756,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.133228451,-0.309731632,-0.040527973,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1784,1832,1260,1522,1688,1688,1000,1000,0,0,0,0,0,0.949999988,0,0,3.870144844,3.832021952,11.08891392,,,,-0.070929103,-0.246542394,-0.025468508,,,,,,,,,,,34.1032379,134.4496131,14.08106518,0.173702031,0.139901176,0.442665756,0.463000029,0.638000011,-1,,,,,,,,,,27181,49,108,40,0,0,0,0,1,9.18E-41,0,0,,,,12.37380028,13.50295448,0.396800011,5.353946209,5.353946209,0,1,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,193,192,38,174,52835,16480,97,1.47E+11,0.799834907,-0.002142229,-0.075292781,-0.595475018,0.164312929,0.115234688,0.494444668,-2.803679943,22.54519272,-6.764450073,2.41E-05,-4.48E-05,23,0,95,0,-1.50E-06,-0.001500185,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.188476563,5.188476563,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.248717949,0.06666667,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271386224
0.051807806,-0.115641721,-1.283958673,-0.304213196,0.066452205,0.01441947,0,0,0,,,,,0.031326424,-0.197356492,-1.300818205,0.850000024,,,,,-1.423006654,-0.659265637,-8.773814201,-0.301980495,0.132003069,0.024678925,0.148640543,0.342608958,0.269390941,,,,,,,,,,,,,,,,,,,1019.399963,-51.06806183,27.84000015,9.044946671,9.174037933,-1.099974751,1.538583755,-4.04807663,0,0,0.173702031,0.139901176,0.442665756,34.1032477,134.4495964,10.03298855,31,0,0,0,0,,,,,1.51E+15,3,0.463000029,0.638000011,34.1032401,134.4496126,9.589000702,0.404000014,0.003,-0.024,5.873075962,14,0,118,6,,,,,0.133228451,-0.309731632,-0.040527973,0.850000024,,,,,0,2,0,1,0,0,,,,,,,,,,,1784,1832,1260,1522,1688,1688,1000,1000,0,0,0,0,0,0.949999988,0,0,3.870144844,3.832021952,11.08891392,,,,-0.070929103,-0.246542394,-0.025468508,,,,,,,,,,,34.1032379,134.4496131,14.08106518,0.173702031,0.139901176,0.442665756,0.463000029,0.638000011,-1,,,,,,,,,,27181,49,108,48,65535,65535,nan,nan,-1,nan,nan,65535,,,,12.35739994,13.49543571,0.334800005,5.362284184,5.362284184,0,1,95,22,11,76,52835,16480,97,1.47E+11,95,22,11,76,52835,16480,97,1.47E+11,95,22,11,76,52835,16480,97,1.47E+11,95,22,11,76,52835,16480,97,1.47E+11,0.800158381,-0.012903717,-0.062824316,-0.596349776,0.173699751,0.138479248,0.434959054,-2.740969896,22.55965805,-6.738494396,2.41E-05,-4.48E-05,23,0,95,0,-1.51E-06,-0.001499479,0,0,0.343243867,-0.037475999,0.262374341,1.00E-06,1.00E-06,1.00E-06,0,0,0,0,0,0,5.18686533,5.18686533,4.76E-44,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0.251282066,0.051282052,0.010256411,0.850000024,,,,,,,,,,1,0.999990523,0,2271386224
