,index,id,phi,theta,psi,d_phi,d_theta,d_psi,dd_phi,dd_theta,dd_psi,position_x,position_y,position_z,u,v,w,Va,Tm_up,Tm_down,Tr_r,Tr_l,Tf_up,Tf_down,alpha,alpha_deg,d_alpha,delta_e,delta_a,tilt,RHO,F_x,T_x,F_z,T_z,L,D,Mt,Mg,Ma,CL_log,CD_log,Cm_log,CL_0,CL_alpha,CL_q,CL_delta_e,CL_k,k_L,CD_0,CD_alpha,CD_q,CD_delta_e,CD_k,k_D,Cm_0,Cm_alpha,Cm_q,Cm_delta_e,Cm_k,k_m,CL,CD,Cm,L_calc,D_calc,Ma_calc,CL_RMSE,CD_RMSE,Cm_RMSE
100,101,400,0.06097868099999999,-0.196268037,-1.001315832,0.340659857,-0.060924250528779124,0.010505305,-0.7569167603319958,0.7259177113954576,0.05770060954521777,-0.21980249899999998,1.852415919,-2.431568623,4.7262577747825425,-0.7996952639375746,-0.23843047588010435,4.811551024725053,18.29329133742951,20.322565101408163,4.491168678056487,6.092882692348609,3.532813063956356,3.532813063956356,-0.04485200997547724,-2.888011854777668,-0.015653180882100628,0.1745329278174269,0.0,0.0,1.264,-10.664652608348668,0.0,-54.92676196021227,-56.265533937155475,-1.7393134327961324,10.379652406229432,1.790337096440071,-2.317194755113111,-0.7030232485815358,-0.22112167797865862,1.3195816887419471,-0.20746143702539938,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.536277931640471,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.305472210866544,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.3606043824512172,0.1649379749875809,1.3471695263537133,0.1058920794890521,1.2973799678825693,10.596654633141686,0.3588358144474504,0.46014934691849607,0.23346725920376102,0.5591338583699718
101,102,400,0.067668296,-0.196887597,-1.000935912,0.33894470299999996,-0.02372317817992775,0.010944593999999998,-0.5305203527815352,1.4033977108591627,-0.035680067404910136,-0.236014903,1.851672411,-2.421093464,4.731484367599913,-0.7908783608544051,-0.2186636616775237,4.795196201021086,18.22081727443027,20.395039164407397,2.5870847341841614,1.6350038455136497,7.9142529104641675,7.9142529104641675,-0.05000966411921558,-2.6460188750838847,0.0453032203457051,0.17453292781742688,0.0,0.0,1.264,-10.135028041946965,0.0,-52.90953278772952,-58.66645083946381,-2.2299993642771505,10.351819313674937,7.71353930151686,-2.3145697648973287,-4.073855933905096,-0.2854405291851059,1.3250357064033402,-1.2104052248834074,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.536277931640471,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.305472210866544,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.3606043824512172,0.16786879104107655,1.3520725511595835,0.10575603249501475,1.311472124761979,10.563044211521813,0.3559426476926984,0.46014934691849607,0.23346725920376102,0.5591338583699718
102,103,400,0.075381361,-0.19639673800000002,-1.000422835,0.31641826,0.004964936251873712,0.00887494,-0.5268103116923553,0.239136406812622,-0.1848747708144746,-0.2538535,1.851353645,-2.421153545,4.733597286509118,-0.7756977413446888,-0.2198704180869342,4.778452959894576,17.930921022433324,20.684935416404343,5.986100826233499,3.077377395935212,4.301485727607291,4.301485727607291,-0.05349205501593242,-2.659414845081408,0.077137264149009,0.17453292781742688,0.0,0.0,1.264,-10.751646022282966,0.0,-55.1448425287588,-56.282306116220965,-2.2437990934732017,10.735466313410983,2.9063377806933905,-2.3142525770289684,-2.167106346271143,-0.28922311532051853,1.383789226323747,-0.6484007071743635,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.536277931640471,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.305472210866544,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.3606043824512172,0.17142987543309096,1.356658498000429,0.10516114952354028,1.3299566276530757,10.524985544784776,0.35147308137088235,0.46014934691849607,0.23346725920376102,0.5591338583699718
103,104,400,0.082101837,-0.195469365,-1.000023007,0.315096527,-0.01712344169192217,0.002575498,-0.5823411953596666,-0.9355046018859757,-0.1092894778498896,-0.269887149,1.850902319,-2.41960907,4.735119840942788,-0.75771801788703,-0.21015270715808754,4.79773468116059,17.822209927934455,20.7936465109032,9.0,6.255187548182131,1.0465198955581774,1.0465198955581774,-0.04506107465112178,-2.5412169351288836,0.06113654579632934,0.1745329278174269,0.0,0.0,1.264,-10.414527992344171,0.0,-54.99945477946576,-55.96408377813614,-2.0578376469472897,11.090425271661237,-1.7724302265340064,-2.3150292772564764,3.341240881025444,-0.263125122227455,1.418075672533882,0.9916837975570981,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.536277931640471,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.305472210866544,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.3606043824512172,0.17262905773571047,1.3463191631189508,0.10581630335551995,1.350089915240011,10.529235046883203,0.35652267337774707,0.46014934691849607,0.23346725920376102,0.5591338583699718
104,1,500,0.088453911,-0.232189864,-1.1284013990000001,0.022333326,0.14292252984385348,0.066051431,-0.5086032192706127,-0.838353782080167,0.3622419630797037,-1.71730876,3.0136699680000003,-3.46830821,4.468811946722175,-0.7954825966064991,-0.6254035247120451,4.582448746817616,19.525350408416546,22.496786991385274,6.700508562815292,9.0,2.008226469821779,2.008226469821779,-0.14332081754637024,-7.966716313337545,-0.012293246300487544,-0.1745329278174269,0.0,0.0,1.266,-10.895556118901427,0.0,-59.89095682694043,-61.73909890226067,-1.5493343274861657,11.796487448477812,-0.8222449454066711,-2.225075789227291,1.590949247014007,-0.21681380980368026,1.6508001795555693,0.5167879127129386,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,0.009446973589820606,1.4631525737283237,-0.17009376789109631,0.06750732569487755,10.455572506565241,-0.5236394762553814,0.46014934691849607,0.23346725920376102,0.5591338583699718
105,2,500,0.088184126,-0.228232518,-1.1258486509999999,0.020415215,0.12333099320278261,0.069353968,0.3368174215712802,-1.1895268510984316,0.3224918859054276,-1.71863246,3.012767792,-3.445833445,4.4752076149882445,-0.7650035335307876,-0.6723879545093318,4.5763128458490705,19.09050603042111,22.569261054384512,8.27345106625349,9.0,1.0315827898874343,1.0315827898874343,-0.14733325292459548,-8.544623730153551,-0.045309431325340946,-0.1745329278174269,0.0,0.0,1.266,-10.801129128450016,0.0,-58.488106053687495,-60.99638373083398,-1.8844907416254126,11.374792635632547,-2.1719726206692838,-2.23482319099395,3.4550407987428216,-0.26442324220828956,1.5960596047113917,1.1253121872120506,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,0.004729420273339335,1.4709435031387024,-0.17111715504002256,0.03370561772078634,10.483115591387431,-0.5253802089292325,0.46014934691849607,0.23346725920376102,0.5591338583699718
106,3,500,0.08835768699999999,-0.226753205,-1.1244797709999999,0.037235476,0.07386838006273398,0.080319762,1.4689841505915597,-1.6681342760105455,-0.03418164665142349,-1.7182543280000002,3.0123538969999997,-3.436714411,4.488555466841466,-0.7496501719301969,-0.6290063271111359,4.58951582546878,18.800609778424164,22.714209180382984,7.935129525549049,9.0,1.8282280618742779,1.8282280618742779,-0.1466604113533304,-7.977229127714499,-0.09949484092536316,-0.1745329278174269,0.0,0.0,1.266,-10.818765753243808,0.0,-58.50763537060972,-62.106404608104754,-1.13733343751632,11.081320003807507,-1.250501215277596,-2.238393357882287,4.030416722646499,-0.1586686380918903,1.5459476484787056,1.3051711426461141,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.003680895039857024,1.4721791159784254,-0.1712742029465314,-0.026384577690727225,10.552548725134976,-0.5289010683412122,0.46014934691849607,0.23346725920376102,0.5591338583699718
107,4,500,0.08942254599999999,-0.225292593,-1.122236133,0.086591482,0.01788217963039556,0.067814119,1.1101211913652602,-2.7384378797587394,-0.246145054022406,-1.7177908419999999,3.0118141169999997,-3.4249584669999997,4.490057694087936,-0.7118250597861155,-0.6886181754207528,4.603707271653792,18.800609778424164,22.714209180382984,7.935129525549049,9.0,1.8282280618742779,1.8282280618742779,-0.1466102673243258,-8.719235593670671,-0.1365796722376928,-0.1745329278174269,0.0,0.0,1.266,-11.423702021641164,0.0,-61.2901681531091,-62.106404608104754,-0.5491900698403747,11.093555732369019,-1.250501215277596,-2.241701422729565,1.2034218043532858,-0.0761455106943211,1.5381277139673635,0.3873055570020062,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.01362043296666593,1.4744143833097427,-0.17147816873279897,-0.09823568670053287,10.634031222065467,-0.5328107575346593,0.46014934691849607,0.23346725920376102,0.5591338583699718
108,5,500,0.09075228099999999,-0.225810125,-1.120852828,0.087478451,-0.015219912168442035,0.069179483,0.3531589339712055,-0.7145162928194255,-0.48305406869161055,-1.7178571219999998,3.0114269260000004,-3.41423583,4.498883850266727,-0.6897584454667495,-0.6750881346674544,4.607291196767673,19.054268998921494,22.460549959885658,2.6675519474443194,1.8788482290616038,7.462958642821955,7.462958642821955,-0.14977068309290933,-8.533948626618631,-0.1381884143040516,-0.1745329278174269,0.0,0.0,1.266,-10.65639031432948,0.0,-57.34390749509996,-60.987136420956986,-0.9925677375506682,11.312108649095519,7.166327466140299,-2.240120918307871,-3.4820024766073585,-0.13740605173000822,1.5659910426352603,-1.1188941570016475,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.02133219696599198,1.4799951416228445,-0.17188469472908463,-0.15409547260061296,10.690907793442932,-0.5349057629735134,0.46014934691849607,0.23346725920376102,0.5591338583699718
109,6,500,0.09279529800000001,-0.226906687,-1.119415998,0.10224136699999999,-0.012210856781407958,0.046408060999999994,0.7142184621636387,0.8266953223767527,-0.6570453991331161,-1.713947535,3.010122299,-3.3996317389999997,4.503134669263389,-0.6519367608092375,-0.7152419595620965,4.603628345840784,19.307928219418834,22.17065370788871,1.1724433029751713,1.0342240592931076,9.0,9.0,-0.15452226654784226,-9.025014928955335,-0.11859831430421396,-0.1745329278174269,0.0,0.0,1.266,-10.9683315385849,0.0,-56.770198775816134,-61.68524928957582,-1.932877176369622,11.44485063138043,9.264733201169028,-2.2369472366473784,-5.581846255170389,-0.26800369200497576,1.5868893591140856,-1.7965057583734738,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.02447776012624092,1.484867119976847,-0.17180716233264948,-0.17653676157484827,10.709053090550913,-0.5338146906616176,0.46014934691849607,0.23346725920376102,0.5591338583699718
110,7,500,0.09469550800000001,-0.22738941,-1.118569374,0.11911547199999999,0.013993764448099836,0.040075,0.803534349327301,1.2959597094892248,-0.3055125610191688,-1.7133176330000002,3.0086841580000003,-3.391619444,4.5109853531739725,-0.6256874002995844,-0.6967050299854374,4.603314103176423,19.19921712491998,22.315601833887182,5.775948384660662,3.634506085751367,4.061493228678883,4.061493228678883,-0.15798710797362356,-8.779750429905379,-0.10508548159634991,-0.1745329278174269,0.0,0.0,1.266,-10.997843672559982,0.0,-57.062867339268934,-59.04825988657696,-2.208238062969082,11.286602466839273,2.5821803646801937,-2.2352945367503,-2.3986041038845634,-0.3062257466052907,1.5651610779672374,-0.7720912087487661,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.02430499818245002,1.484744959439474,-0.17068453250387117,-0.1752668503607567,10.706710227934458,-0.5302542180176815,0.46014934691849607,0.23346725920376102,0.5591338583699718
111,8,500,0.096703902,-0.22795522199999999,-1.1180025340000002,0.135985792,0.03686327891849938,0.033578061,0.586928477286702,0.9286885818469309,-0.49852480010543515,-1.7096927169999998,3.007125854,-3.3858025069999997,4.513594216328218,-0.6018214551948189,-0.7364784750149389,4.611295385953135,19.59782447141578,21.880757455891764,9.0,7.625296831859401,1.6350038455136497,1.6350038455136497,-0.1595108613916433,-9.267224803789409,-0.10810671306722222,-0.1745329278174269,0.0,0.0,1.266,-10.237760221495854,0.0,-57.0445335244036,-61.37388645019425,-1.5571852741712982,10.909044916470481,-1.399542260280599,-2.2334011006437584,3.524605085180008,-0.21519463142233392,1.5075713461385498,1.130617835884195,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.024564086092989434,1.4807236693721915,-0.16887626956322938,-0.17774994145838746,10.714770521101224,-0.5264574284760837,0.46014934691849607,0.23346725920376102,0.5591338583699718
112,9,500,0.10065186,-0.228513747,-1.117190719,0.145834804,0.03976880636143149,0.017380157,-0.18787222289180694,-0.8822233136474954,-0.37593809007271367,-1.706466913,3.004564285,-3.379543543,4.529319076812124,-0.5656078664003001,-0.7190782903384225,4.623058091280146,19.923957754912347,21.554624172395197,9.0,8.576115479537007,1.0778595366990242,1.0778595366990242,-0.16083545128237114,-9.021034525478939,-0.11251535659063014,-0.1745329278174269,0.0,0.0,1.266,-10.347090547189831,0.0,-59.40869376611174,-61.2104164802426,-1.0325458041219342,10.57755447595723,-2.179685079623882,-2.230999008334318,6.358576976536701,-0.14196708167438493,1.4543321315227031,2.029329114913129,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.027910743564139695,1.477772280084771,-0.16731193234984298,-0.20299861641993264,10.748037849710519,-0.5242450783963247,0.46014934691849607,0.23346725920376102,0.5591338583699718
113,10,500,0.104152903,-0.22841709899999998,-1.1165764329999999,0.12663313699999998,0.027906117244334398,0.014863111000000002,-1.2078607493444997,-0.5293339978763574,0.22683255682926548,-1.7032740119999998,3.002292633,-3.3659231660000004,4.532295940119681,-0.5354874104797538,-0.7784173071870841,4.63194456518823,19.923957754912347,21.554624172395197,9.0,8.576115479537007,1.0778595366990242,1.0778595366990242,-0.16340514288274274,-9.74541281570073,-0.09825265445274745,-0.1745329278174269,0.0,0.0,1.266,-10.577201404106424,0.0,-57.49053173076013,-61.2104164802426,-1.79954029949979,10.493521032855408,-2.179685079623882,-2.2302798577072886,2.8270269155267105,-0.24647444677162658,1.4372474970293192,0.898782259080992,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.03357754937754209,1.4785974909334791,-0.16646246904488832,-0.24515382448273715,10.79542243232808,-0.5235905311439002,0.46014934691849607,0.23346725920376102,0.5591338583699718
114,11,500,0.10590173300000001,-0.229115173,-1.116311789,0.090095654,0.018051962693254615,0.027847799,-0.1491923836195021,1.0454384813148485,0.35489922872096274,-1.697191954,3.000806808,-3.358927011,4.546584616772967,-0.5163355655620465,-0.7426385643911456,4.63720700605551,19.99643181791158,21.518387140895566,3.3354915370905855,1.4170336576554852,7.625296831859401,7.625296831859401,-0.16649310251374325,-9.276763298586397,-0.06820748336749802,-0.1745329278174269,0.0,0.0,1.266,-9.205403432834661,0.0,-54.11006566810793,-61.51793781727202,-3.671388004772724,10.623812097068438,7.301839604078963,-2.228085279377454,-4.15396177211992,-0.5017118374016315,1.451792150680038,-1.3176521747185963,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.03869079319916624,1.4807699865933022,-0.16592002220771412,-0.28312848822191067,10.835863859146084,-0.5230708397133156,0.46014934691849607,0.23346725920376102,0.5591338583699718
115,12,500,0.108877137,-0.22967284899999998,-1.1155877109999999,0.12013372,0.018377765031680492,0.030323941,0.585291501461346,-1.2437072297618503,-0.3042966898520448,-1.6902072430000001,2.998760223,-3.35431695,4.557097128529633,-0.4822337204271365,-0.7788580950068755,4.643498283011204,19.561587439916163,21.91699448739138,1.5061397170437185,1.093413838239391,9.0,9.0,-0.16841761837136004,-9.698768842835314,-0.0528393032548567,-0.1745329278174269,0.0,0.0,1.266,-9.935457499774921,0.0,-58.33606534175831,-62.07813548259065,-5.0417707475419595,10.771443828906804,9.19008482449621,-2.2258712799959812,-8.101040500727393,-0.6871151835581425,1.4679807897441342,-2.562721893541265,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.041715283894065536,1.4803974000053086,-0.16502670201502567,-0.3060897257042072,10.862551846741955,-0.5216672164445562,0.46014934691849607,0.23346725920376102,0.5591338583699718
116,13,500,0.11102844,-0.230743587,-1.114984751,0.115928665,0.019960819206034562,0.014417056000000001,-1.8705623985982212,-0.2182657970450169,-0.37115222705345347,-1.687345266,2.997163773,-3.336814165,4.566798961756976,-0.45477791270910994,-0.7769258020432518,4.653966118331194,19.706535565914635,21.772046361392906,2.189207538890679,1.3067771920367757,9.0,9.0,-0.16911186230796477,-9.654995353178753,-0.08348655176311873,-0.1745329278174269,0.0,0.0,1.266,-10.042702047685493,0.0,-55.59336237125488,-62.974566658235,-4.391359367519291,10.796233897334535,9.019762901123785,-2.2226227470204485,-5.357932866929633,-0.5957850133837169,1.4647478875432614,-1.687338001463538,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.0443447943003894,1.4775190428684475,-0.16372403132736818,-0.3268526792000928,10.890366396997091,-0.5198853862084839,0.46014934691849607,0.23346725920376102,0.5591338583699718
117,14,500,0.11275611099999999,-0.23182956899999999,-1.114796162,0.033663232,0.008157587030800622,0.013166687,-3.2795557858824513,0.5944501306385179,-0.19073144609272377,-1.6772968769999999,2.9953784939999997,-3.3318293089999997,4.5773506031696165,-0.42123565029354576,-0.795042163996003,4.666294623276642,19.815246660413493,21.66333526689405,7.707223990968657,8.230718669320954,2.0320055048117385,2.0320055048117385,-0.17066900300478996,-9.853428177655221,-0.1575002544533546,-0.1745329278174269,0.0,0.0,1.266,-10.266527433172481,0.0,-56.13782376065119,-61.48053559722064,-1.9015742397785091,10.762286928667406,-0.8417711822775953,-2.2194497391749146,1.2742732313200396,-0.25662916050281476,1.4524369345243309,0.3991806694339866,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.049765512908740095,1.4764213238755128,-0.16257889461130515,-0.3687531736113328,10.94000678270763,-0.5189878900562547,0.46014934691849607,0.23346725920376102,0.5591338583699718
118,15,500,0.11288161599999999,-0.232574686,-1.114770055,-0.035950842999999996,-0.019136927213338092,0.005584092,-3.463718200270633,-2.6218234776725278,-0.06913069463238607,-1.671333551,2.994310379,-3.319759607,4.586284622851558,-0.39391040034569913,-0.7963011772620024,4.676093554656815,20.141379943910056,21.373439014897095,8.316309807284439,9.0,1.20113927472771,1.20113927472771,-0.17503421474528888,-9.849878071654846,-0.22873454145543823,-0.1745329278174269,0.0,0.0,1.266,-10.911219366632684,0.0,-62.80900886258239,-61.23340731554701,0.44031459432874226,10.879183569568857,-1.9976730037770276,-2.217586555395881,5.368031245859045,0.059174381512644626,1.462065912380637,1.6745568895487417,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.059066856470732176,1.4803778929013154,-0.1619883040534918,-0.43951450408699216,11.015442404358629,-0.5192766415103324,0.46014934691849607,0.23346725920376102,0.5591338583699718
119,16,500,0.110473864,-0.23491254399999997,-1.1147830490000001,-0.11991803300000001,-0.04562328325566013,0.010101431999999999,-3.1462610738406513,-1.2864669874183954,0.32476580605814065,-1.6627347469999998,2.992530823,-3.3134706019999998,4.5893242153359965,-0.3644375710983065,-0.8720386062903273,4.6824260319065845,20.141379943910056,21.373439014897095,8.316309807284439,9.0,1.20113927472771,1.20113927472771,-0.18150578466730044,-10.758774473448145,-0.23619106391449768,-0.1745329278174269,0.0,0.0,1.266,-10.879790756239057,0.0,-58.780699297904434,-61.23340731554701,0.44323086743894846,11.302368430898234,-1.9976730037770276,-2.212566012181763,3.210932381309003,0.05940529770617795,1.5148325866877939,0.9989426667538959,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06944218617033815,1.4871148692342122,-0.16158360912225256,-0.5181174339933494,11.095562835694542,-0.5193832039484203,0.46014934691849607,0.23346725920376102,0.5591338583699718
120,17,500,0.108108088,-0.23695892100000002,-1.1146560909999998,-0.175238967,-0.04866942969892274,0.019961799,-0.9363863097255404,2.413672229752687,0.4193155921721557,-1.654768705,2.991107941,-3.305880785,4.5997382337553745,-0.350075641393261,-0.848141817284168,4.688221764450342,19.99643181791158,21.518387140895566,1.8211229535173648,4.006351018435034,6.457034612463051,6.457034612463051,-0.1869514080882658,-10.447373457967096,-0.14990880609632867,-0.1745329278174269,0.0,0.0,1.266,-11.34465612362293,0.0,-52.69066304674734,-60.25636215568565,-2.3685259817434363,11.975040997134371,5.8405491883392875,-2.208222544242014,-2.738679995234371,-0.3166641431515728,1.6010236433088352,-0.8499164801175164,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.07592325599551486,1.4903386850687386,-0.1605668908656563,-0.5678767499667948,11.147160085924376,-0.5173935818375365,0.46014934691849607,0.23346725920376102,0.5591338583699718
121,18,500,0.10310821199999999,-0.238440469,-1.113961339,-0.164130449,-0.017220942889109376,0.029899837000000002,0.5761795984578633,1.1327790254281676,0.2972466766385003,-1.64394021,2.989187241,-3.2999813560000004,4.600941863574981,-0.3222436167396426,-0.8727406475867285,4.695577999838126,19.706535565914635,21.808283392892527,1.463070356916399,2.6270656526173943,8.188112616486851,8.188112616486851,-0.18850958429437223,-10.740678858135377,0.003399468212295732,-0.1745329278174269,0.0,0.0,1.266,-11.656948314309838,0.0,-56.72600308075204,-61.98118020131466,-6.231206526050419,12.644410682257405,8.033283333528432,-2.205977645676584,-6.524908410015005,-0.8304835936364855,1.6852234922588294,-2.0185873898089253,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.07502316217279004,1.4856456587131759,-0.15859153505454393,-0.5629067465246677,11.14695701986871,-0.5126333623497641,0.46014934691849607,0.23346725920376102,0.5591338583699718
122,19,500,0.100619562,-0.23904475600000002,-1.113437891,-0.14788945,0.040068571260215805,0.034071207,-0.5522580427394134,2.2589935285627565,-0.060064993714790536,-1.631394148,2.987558365,-3.2895724769999997,4.610931883731825,-0.29603869078203304,-0.8756597145379039,4.7025653066659014,19.19921712491998,22.279364802387565,1.622657204251548,1.8353647562557924,8.884970753643202,8.884970753643202,-0.18584917191233663,-10.752961755350967,0.1567309827606266,-0.1745329278174269,0.0,0.0,1.266,-10.823689556570653,0.0,-51.33021621691518,-62.70654539510129,-8.535594443720854,13.03591521121089,8.903204358423691,-2.2051617485249286,-4.546192789587727,-1.134230002385873,1.732243282949177,-1.4022628617878703,-0.7962295309286065,0.9042940091686864,2.6415258555490273,0.3964307042093493,4.521613675761445,1.5387087511525603,-0.11564763106255363,-0.8554218636455017,-2.598897981606119,0.040701245543244446,6.785526539856418,2.3091201099343706,0.4833060908946559,-0.0850476381467724,0.7050305076562483,0.760376227136164,-2.4635925748509537,-0.36117495900572855,-0.06711318937226807,1.4743996333598948,-0.15618726238243597,-0.5050571445838274,11.095524974527448,-0.5063654079543697,0.46014934691849607,0.23346725920376102,0.5591338583699718
